onset,offset,transcript,sub,tier
232.441049,233.090981,(voc),91,CG
234.089951,234.763955,yes,91,CG
234.763955,236.454982,(voc),91,CG
242.587213,242.79784,that it,91,CG
244.53701,244.759672,(voc),91,CG
272.123024,273.140047,see what is in here,91,CG
275.703669,276.485995,yay,91,CG
280.806841,281.775721,just like you have at home,91,CG
289.821642,290.128554,what is that,91,CG
297.229666,297.41622,(voc),91,CG
335.346989,335.870545,(voc),91,CG
339.776157,340.185373,(voc),91,CG
352.046637,353.268269,are you trying to get that in your mouth,91,CG
353.942273,355.308334,are you trying to get that in your mouth,91,CG
357.396542,360.249023,going to get your feet going to get your feet i got your feet,91,CG
361.031349,362.150676,i got your feet,91,CG
365.340159,366.224789,[sound effects],91,CG
367.181634,378.742003,[singing],91,CG
379.734955,390.693535,[singing],91,CG
381.462089,381.835199,(voc),91,CG
391.740648,413.844362,[singing],91,CG
414.843332,426.169003,[singing],91,CG
426.608309,428.251194,you just want to chew my fingers,91,CG
427.733655,430.447724,(voc),91,CG
428.925198,431.717499,that is all you want to do just chew chew chew,91,CG
438.692235,439.408364,[sound effects],91,CG
441.18966,441.767377,[sound effects],91,CG
442.820508,443.332029,(voc),91,CG
443.84355,444.740216,[sound effects],91,CG
447.562607,448.669899,oh excuse you,91,CG
450.102157,450.83634,[sound effects],91,CG
454.007768,456.469086,head sholders oh can not reach your toes,91,CG
457.648592,458.286489,got your ear,91,CG
458.984564,459.827069,got your ear,91,CG
462.180065,463.148945,oh you see that,91,CG
464.123843,465.30335,you want to see it go get it,91,CG
465.977354,466.41666,can you get it,91,CG
471.712404,473.373342,(voc),91,CG
474.426473,475.419425,you can get it,91,CG
476.972041,477.646045,go get it,91,CG
481.178547,481.960873,here,91,CG
491.035853,491.547374,(voc),91,CG
495.940434,496.734796,there,91,CG
501.868057,502.463828,right here now,91,CG
514.343146,515.053257,some red,91,CG
518.579741,520.258733,are you ready hear that sound,91,CG
530.296575,530.501184,(voc),91,CG
534.430867,535.869143,this one makes a different sound,91,CG
540.292293,540.563098,(voc),91,CG
548.494678,549.607988,you just want to put them in your mouth,91,CG
554.049192,555.794381,this one rattles,91,CG
561.041982,562.209453,they both rattle,91,CG
562.889474,563.960659,but they rattle differently,91,CG
569.653584,570.357677,(voc),91,CG
573.252283,573.559195,(voc),91,CG
577.224091,577.681451,(voc),91,CG
614.095711,614.541035,big one,91,CG
615.822846,617.080585,then a not so big,91,CG
618.536914,619.289151,the other one,91,CG
620.053423,621.473645,and then this one goes on top,91,CG
623.832659,624.416394,yes,91,CG
626.949926,627.413304,(voc),91,CG
631.102271,631.758222,did you like that,91,CG
633.882537,634.628756,(voc),91,CG
636.247568,637.415039,what are you telling me,91,CG
638.371884,639.551391,do you want to take it apart again,91,CG
640.002733,641.073917,want me to see that,91,CG
642.837159,643.872237,put this one on,91,CG
643.132036,643.354698,(voc),91,CG
646.947379,648.818943,and then this one on,91,CG
652.092676,653.603167,and then this one on,91,CG
655.023389,656.582023,you know it is missing,91,CG
658.098531,658.339247,(voc),91,CG
659.145645,659.344235,(voc),91,CG
660.680207,664.5798,that was amazing looking at you looking at it should we do it again,91,CG
666.397203,666.938814,alright,91,CG
667.432281,667.877605,ready,91,CG
668.990915,669.327916,okay,91,CG
670.356976,671.097177,there,91,CG
672.240576,674.31073,oh you are telling me to put the next one on,91,CG
678.607505,679.41992,next one,91,CG
684.619378,686.334477,alright one more,91,CG
689.728568,690.185927,(voc),91,CG
693.285141,694.434559,good job,91,CG
697.383325,698.261938,the rung,91,CG
699.11046,700.392271,is it pumping,91,CG
701.1084,702.64898,and now all wet from drool,91,CG
708.047029,708.450227,(voc),91,CG
718.445945,718.662589,(voc),91,CG
720.161044,721.244264,do you want it again,91,CG
722.315449,724.114798,again okay,91,CG
726.287257,729.711437,more just how your sister said it more more,91,CG
730.656246,731.083516,okay ready,91,CG
735.44047,736.06633,there we go,91,CG
740.020085,741.097287,there is one more,91,CG
743.299836,744.280752,which one is next,91,CG
745.749117,747.392002,they are almost the same size,91,CG
757.953401,758.880156,all done,91,CG
759.644428,760.348521,(voc),91,CG
761.389617,762.081674,(voc),91,CG
763.676415,766.938112,good job give me five five,91,CG
771.788533,772.215803,stuck,91,CG
774.460476,775.417321,do you want to touch it,91,CG
788.879344,789.414936,(voc),91,CG
793.362673,793.832068,(voc),91,CG
797.147926,797.755733,(voc),91,CG
799.765709,800.253158,yes,91,CG
800.78875,801.318325,(voc),91,CG
806.644159,808.136596,(voc),91,CG
811.223774,811.909813,what are you telling me,91,CG
811.939903,813.330036,(voc),91,CG
813.360125,814.54565,(other),91,CG
813.582787,814.54565,are you getting tired,91,CG
815.117349,815.496477,(voc),91,CG
815.550638,817.28379,getting tired on your belly,91,CG
817.885579,818.890567,it is hard work,91,CG
821.893495,822.856358,good job,91,CG
824.493224,826.16018,wait until i tell dad about that,91,CG
828.645569,829.578342,let us see,91,CG
833.086773,833.77883,they move,91,CG
838.599161,839.465737,show the doggy,91,CG
845.351235,846.217811,you got it,91,CG
848.239823,849.022149,good catch,91,CG
856.045028,856.725049,can you get it,91,CG
860.738983,862.833209,oh you still like that toy do you not,91,CG
863.519249,864.789024,you want to look at that again,91,CG
894.439174,895.329822,get another one off,91,CG
897.207404,898.404964,good job,91,CG
899.211362,900.679727,hi let us not put them in our mouth,91,CG
907.449855,908.238198,you want to get another one,91,CG
18.839519,20.470647,[sound effect],94,CG
32.767534,33.084697,Woah,94,CG
49.785628,53.83626,[sound effect],94,CG
56.908216,58.149685,[sound effect],94,CG
79.934296,80.831416,What are you looking at ,94,CG
92.919881,93.753568,What are you looking at,94,CG
105.932651,112.901189,[sound effect],94,CG
151.323297,151.549843,[kiss],94,CG
180.239558,183.828038,[sound effects,94,CG
186.537522,189.51886,bum [laughs],94,CG
199.088139,199.822147,Woah,94,CG
207.388765,208.267761,Woah,94,CG
217.837041,224.171251,[singing] [sound effects],94,CG
227.823164,236.413767,[singing] [,94,CG
241.071542,241.995847,What else we got here,94,CG
252.697854,253.205316,[sound effect],94,CG
274.027329,275.895337,[sound effect],94,CG
300.000033,301.952471,[sound effect],94,CG
340.462994,343.734647,Like this boring,94,CG
350.942837,353.876771,[kisses],94,CG
364.662673,364.937069,What,94,CG
376.472285,377.094954,Want to sit up,94,CG
379.817814,381.295335,Wow,94,CG
392.819997,394.170873,No no good,94,CG
396.281617,396.703765,This one,94,CG
426.549684,431.035015,[sound effects],94,CG
434.042825,437.082296,[singing],94,CG
439.741834,442.812966,[sound effect],94,CG
451.266496,460.015529,Oh no she is eating it [sound effects],94,CG
462.717281,465.566786,[imitates baby] [sound effects],94,CG
469.366125,470.041563,[sound effects],94,CG
473.313216,473.619274,[sound effect],94,CG
479.656001,479.940952,[sound effect],94,CG
486.00934,486.642564,[sound effect],94,CG
558.87222,559.304923,[Imitates baby],94,CG
571.209519,571.52613,[sound effect],94,CG
592.675784,597.435512,[sound effects],94,CG
602.860124,607.239917,[sound effect],94,CG
611.113132,616.32667,[Sound effect],94,CG
622.310629,629.624356,[sound effect],94,CG
638.00401,638.310068,[sound effect],94,CG
644.684514,646.890242,[sound effect] what if we put it in here,94,CG
653.328011,658.098292,No look we can do this now [sound effect],94,CG
669.179697,669.654615,[sound effect],94,CG
681.759731,682.297971,[sound effect],94,CG
690.603748,691.363616,Look at this,94,CG
694.413641,700.070435,They go like this [sound effects],94,CG
705.653352,705.906642,[sound effect],94,CG
758.559149,759.034066,Bless you,94,CG
761.123702,761.756926,Bless you,94,CG
788.341745,789.724283,Not the same size though,94,CG
809.69192,810.187945,Boring,94,CG
813.23797,813.712887,Boring,94,CG
829.480144,830.17669,[sound effect],94,CG
833.501111,834.725343,These are all getting boring,94,CG
840.350475,841.120897,What do you got,94,CG
844.413657,845.205186,What is that,94,CG
858.302352,858.998898,What is that,94,CG
862.344427,866.460378,That looks like a piece of cantaloupe or something,94,CG
873.320295,874.175147,Honeydew melon,94,CG
878.660477,879.304254,Lime,94,CG
889.182536,889.741883,Uh oh,94,CG
896.000239,899.071371,Scratch it scratch it,94,CG
73.32823,73.72695,(voc),94,CG
78.466281,79.435896,(voc),94,CG
81.855401,84.021176,(voc),94,CG
159.578613,160.203879,(voc),94,CG
164.055151,164.916024,(voc),94,CG
165.985319,174.911209,(voc),94,CG
184.607354,189.546045,(voc),94,CG
231.955353,232.562495,(other),94,CG
242.612051,243.210131,(other),94,CG
368.367028,368.979144,(voc),94,CG
437.17728,445.768008,(voc),94,CG
457.841463,458.200289,(voc),94,CG
460.733182,461.978521,(voc),94,CG
466.727695,467.624761,(voc),94,CG
470.548141,471.402993,(voc),94,CG
558.006815,570.819031,(voc),94,CG
607.95757,608.189752,{other),94,CG
618.34243,622.194538,(voc),94,CG
661.369945,661.760433,(other),94,CG
663.660102,668.039896,(voc),94,CG
747.66771,747.95266,(other),94,CG
757.292702,757.873157,(other),94,CG
855.410633,856.856493,(voc),94,CG
7.20003,8.057423,Hi baby,96,CG
10.102769,12.148115,[kiss] hi,96,CG
12.747256,13.439368,(other),96,CG
14.513691,14.947552,[kiss],96,CG
20.071247,40.586685,[laughs] [kiss] [sound effets][laughs] let us see let us do some tummy time let us do some tummy time what is this ,96,CG
42.983252,44.336486,that is crinkly,96,CG
47.166914,48.871369,That is crinkly do you like that,96,CG
52.032358,57.021762,It is like your [name] at home yeah,96,CG
60.885193,76.369907,Look at that [sound effect] hi if we move you up maybe we can see the baby in the mirror who is that oh my goodness who is that,96,CG
80.460599,80.729179,(other),96,CG
83.386262,83.667678,(other),96,CG
84.188409,84.559878,(voc),96,CG
85.660308,86.482583,(other),96,CG
87.368725,88.669995,Do you see the baby,96,CG
94.641468,97.379724,There he is do you see the baby,96,CG
102.353291,106.632315,There he is who is a handsome baby,96,CG
104.668435,104.875999,(other),96,CG
109.402504,110.991171,Who is a handsome baby,96,CG
111.581932,111.781513,(other),96,CG
113.713461,115.030697,(other),96,CG
117.138276,117.41769,(other),96,CG
119.150056,119.517286,(voc),96,CG
124.682451,125.153463,(voc),96,CG
126.430783,129.775766, Oh you might like these you want to play with this,96,CG
134.006891,135.69934,Let us put that over near this hand,96,CG
137.743053,142.796453,(other),96,CG
144.121673,144.488902,(other) ,96,CG
146.444799,146.66833,(other),96,CG
148.256998,148.504479,(other),96,CG
150.364577,154.475952,Oh my goodness this one make a different sound,96,CG
160.647007,160.798689,(other),96,CG
162.235674,163.489045,(other),96,CG
166.857978,174.082822,(other),96,CG
166.913861,167.831935,Ohhh,96,CG
169.971447,171.280701,There we go,96,CG
175.495858,179.974463,Can you make that oh yummy,96,CG
175.982837,176.302167,(voc),96,CG
177.308057,178.058483,(voc),96,CG
181.459349,181.706829,(other),96,CG
185.323243,185.538791,(other),96,CG
186.728296,191.885477,Is that yummy [sound effects] [kiss],96,CG
192.436322,193.035066,(voc),96,CG
199.094355,199.246037,(other),96,CG
202.080092,205.56079,yeah is that yummy [sound effects],96,CG
209.296953,210.262927,Where did it go,96,CG
212.586053,218.381895,Where did it go can you grab it can you grab it,96,CG
212.993199,213.759592,(otheR),96,CG
215.20456,215.587757,(voc),96,CG
217.376005,219.268036,(other),96,CG
221.575197,230.54039,There it is oh good job good job yes [kiss] good job,96,CG
223.363445,223.658826,(other),96,CG
224.728582,224.87228,(other),96,CG
226.141618,226.397082,(voc),96,CG
229.398785,229.566433,(voc),96,CG
240.351808,245.732521,Let us see what else we have [sound effects],96,CG
242.443421,242.690902,(other),96,CG
246.427064,247.991782,(voc),96,CG
248.031698,256.948992,Where did it go where did it go you want to grab it can you grab it,96,CG
255.056961,258.010765,(other),96,CG
259.703215,270.201193,[sound effect] there it is you are not even looking at it [kiss] [laughs] say pkay mom done I am done with that toy okay how about this,96,CG
272.284822,273.857523,What is all this,96,CG
275.989051,280.060511,Where is the dog there he is,96,CG
282.854649,289.257218,Where is the dog there he is [sound effects],96,CG
283.509276,286.335348,(other,96,CG
305.072043,305.43129,(voc),96,CG
306.572895,314.68388,What else do oh we have a cow I think this way no this way,96,CG
316.975074,320.232241,Oh and there is a chicken [sound effects],96,CG
325.070093,326.435229,Look at the pretty star,96,CG
331.057533,332.622251,[laughs],96,CG
335.520172,335.823535,(other),96,CG
338.785322,340.541638,Everything goes in the mouth,96,CG
343.918554,351.223231,Can yuo grab it yes that is good that is good,96,CG
346.201765,346.696726,(other),96,CG
354.719896,355.039226,(voc),96,CG
355.797635,362.176255,Oh you found the other toy can you make it jingle [baby name] can you make it jingle,96,CG
356.691759,357.777482,(other),96,CG
361.801042,362.096422,(voc),96,CG
364.020386,365.99225,(other),96,CG
366.247714,370.846068,yes there we go there it is,96,CG
368.866221,370.478838,(other),96,CG
379.867144,382.58145,(other),96,CG
381.62346,382.445735,You want to grab it,96,CG
384.210034,385.168024,(other),96,CG
386.684842,400.950916,You want to grab the toy [get it] x7 [laughs] get it yeah ohhh [get it] x3,96,CG
390.716385,391.283196,(other),96,CG
403.689172,409.413165,[laughs] look at all the toys look at all the toys,96,CG
407.88038,408.071978,(other),96,CG
411.592593,414.474547,Look at all the toys [kiss],96,CG
413.189243,413.372858,(other),96,CG
414.82581,416.031282,(other),96,CG
417.699782,419.424164,(other),96,CG
422.777131,424.605296,Oops you ripped it off,96,CG
425.531353,426.497327,(other),96,CG
427.926329,430.401138,good health good health,96,CG
430.744418,431.015848,(voc),96,CG
432.844013,433.626372,Good health,96,CG
441.457944,450.367254,(other) ,96,CG
443.046611,447.820596,where is it [sound effects],96,CG
452.163486,469.854376,(other),96,CG
456.538309,459.867326,Is that yummy is that yummy,96,CG
462.270285,463.858952,hi,96,CG
471.993888,478.715787,(other),96,CG
476.576275,476.879639,[sound effect],96,CG
480.336387,486.547358,look at you where is it where is it,96,CG
483.465823,483.697337,(other),96,CG
486.994421,492.478916,(other),96,CG
493.844052,505.563468,Everything goes in your mouth my goodness how does my thumb taste how does my thumb taste [sound effects],96,CG
497.332734,503.104626,(other),96,CG
507.774829,508.517272,[sound effects],96,CG
508.629037,509.267697,(other) ,96,CG
510.832415,515.223204,[laughs] jazz hands,96,CG
511.463092,516.931621,{other),96,CG
518.264824,522.511915,yeah you like jazz hands jazz hands,96,CG
518.943401,524.651427,(other),96,CG
525.68925,529.585077,[sound effects] boop,96,CG
531.956103,535.149405,[sound effects] boop,96,CG
537.009503,547.842778,(other),96,CG
538.183041,540.506168,[singing],96,CG
546.078479,552.409199,[singing],96,CG
552.409199,555.434852,(other),96,CG
556.815954,559.657993,there it is oh you like that one,96,CG
561.797504,562.971043,Does that taste good,96,CG
565.174421,566.619389,[sound effect] does that one taste good,96,CG
565.717282,566.363925,(other),96,CG
570.044205,571.640856,(other),96,CG
573.093808,573.445071,(other),96,CG
575.105588,576.047612,(other),96,CG
576.342992,579.240913,do you like the ceiling is that pretty,96,CG
580.869497,581.212777,(other),96,CG
