sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,month
96,V,,0.0,611.06,611.29,,,,Ten
96,V,,0.0,622.725,622.925,,,,Ten
96,V,,0.0,651.855,652.145,,,,Ten
96,VCV,,0.0,662.26,662.83,,,,Ten
96,V,,0.0,665.315,665.565,,,,Ten
96,V,,0.0,690.75,690.99,,,,Ten
96,VC,,0.0,729.12,729.85,,,,Ten
96,CV,,0.0,732.215,732.425,,,,Ten
96,V,,0.0,734.71,735.0,,,,Ten
96,CV,,0.0,737.895,738.615,,,,Ten
96,V,,0.0,739.395,739.885,,,,Ten
96,V,,0.0,741.73,742.92,,,,Ten
96,V,,0.0,747.49,748.005,,,,Ten
96,V,,0.0,753.285,754.675,,,,Ten
96,CV,,0.0,758.18,758.42,,,,Ten
96,V,,0.0,768.52,769.35,,,,Ten
96,VC,,0.0,802.77,803.25,,,,Ten
96,V,,0.0,808.01,808.27,,,,Ten
96,V,0.4042739999999867,1.0,823.46,823.74,yay thank you ,819.74947,823.864274,Ten
96,V,,0.0,829.13,829.4,,,,Ten
96,V,,0.0,833.335,833.675,,,,Ten
96,V,,0.0,834.925,835.105,,,,Ten
96,V,,0.0,885.015,885.175,,,,Ten
96,V,,0.0,897.205,897.555,,,,Ten
96,V,,0.0,919.28,919.86,,,,Ten
96,CV,,0.0,926.23,926.56,,,,Ten
96,V,,0.0,945.095,945.375,,,,Ten
96,V,0.10077799999999115,1.0,949.265,949.535,can you get it can you get ityes ,945.348284,949.365778,Ten
96,V,,0.0,950.19,950.5,,,,Ten
96,V,,0.0,958.255,958.485,,,,Ten
96,V,,0.0,1012.39,1012.7,,,,Ten
96,V,,0.0,1013.745,1013.985,,,,Ten
96,V,,0.0,1042.464,1042.67,,,,Ten
96,C,,0.0,1091.589,1091.864,,,,Ten
96,V,,0.0,1164.282,1164.572,,,,Ten
96,V,,0.0,1177.931,1178.137,,,,Ten
96,V,,0.0,1201.545,1201.744,,,,Ten
96,V,,0.0,1232.842,1233.025,,,,Ten
96,V,,0.0,1233.589,1233.833,,,,Ten
96,VCVC,,0.0,1284.133,1284.897,,,,Ten
96,CVCV,,0.0,1289.15,1290.553,,,,Ten
96,V,0.9978610000000572,1.0,1292.941,1293.258,[imitation],1292.771146,1293.938861,Ten
96,CVC,,0.0,1295.241,1295.694,,,,Ten
96,,,0.0,1295.694,1295.701,,,,Ten
96,CVCV,,0.0,1298.129,1299.036,,,,Ten
96,CVCV,,0.0,1303.51,1304.46,,,,Ten
96,CVCV,,0.0,1310.605,1312.052,,,,Ten
96,CV,,0.0,1312.495,1312.899,,,,Ten
96,CVCV,,0.0,1316.668,1317.637,,,,Ten
96,CVCV,0.19479099999989558,1.0,1323.632,1324.539,good job good job,1320.75459,1323.826791,Ten
96,V,,0.0,1325.493,1325.748,,,,Ten
96,V,,0.0,1333.816,1334.232,,,,Ten
96,V,,0.0,1342.915,1343.256,,,,Ten
96,V,,0.0,1346.149,1346.305,,,,Ten
96,V,,0.0,1352.094,1352.373,,,,Ten
96,V,,0.0,1355.792,1356.047,,,,Ten
96,V,,0.0,1358.845,1359.329,,,,Ten
96,V,,0.0,1367.938,1368.124,,,,Ten
96,V,,0.0,1371.198,1371.509,,,,Ten
96,V,,0.0,1379.922,1380.071,,,,Ten
96,V,,0.0,1391.46,1391.628,,,,Ten
96,V,,0.0,1392.617,1393.051,,,,Ten
96,V,,0.0,1397.858,1398.032,,,,Ten
96,V,,0.0,1398.37,1398.867,,,,Ten
96,V,,0.0,1399.856,1400.036,,,,Ten
96,VCVC,,0.0,1416.628,1418.175,,,,Ten
96,VC,,0.0,1418.624,1419.09,,,,Ten
96,VC,,0.0,1421.516,1421.857,,,,Ten
96,V,,0.0,1441.013,1441.566,,,,Ten
96,V,0.2003700000000208,1.0,1465.184,1466.06,hello baby hello baby,1461.839522,1465.38437,Ten
96,V,,0.0,1476.839,1477.671,,,,Ten
96,V,,0.0,1481.575,1481.867,,,,Ten
96,V,,0.0,1482.64,1483.41,,,,Ten
96,V,,0.0,1488.391,1488.558,,,,Ten
96,V,,0.0,1533.074,1533.41,,,,Ten
96,V,,0.0,1679.871,1679.97,,,,Ten
96,V,,0.0,1809.414,1810.011,,,,Ten
97,V,,0.0,623.66,625.1,,,,Ten
97,VCV,,0.0,631.73,632.87,,,,Ten
97,V,,0.0,668.48,669.03,,,,Ten
97,V,,0.0,719.555,720.065,,,,Ten
97,V,,0.0,725.21,726.19,,,,Ten
97,V,,0.0,820.11,821.02,,,,Ten
97,CVCV,,0.0,862.955,864.375,,,,Ten
97,CVCV,,0.0,865.905,866.735,,,,Ten
97,V,,0.0,871.67,872.41,,,,Ten
97,V,,0.0,874.12,874.5,,,,Ten
97,V,,0.0,877.36,878.14,,,,Ten
97,V,,0.0,881.44,882.12,,,,Ten
97,CV,2.1757450000000063,1.0,936.23,936.53,That is Bert and Oscar Ernie and Zoe [laughs] you see them,930.209516,938.405745,Ten
97,V,,0.0,1016.405,1017.115,,,,Ten
97,V,,0.0,1046.95,1047.63,,,,Ten
97,V,,0.0,1083.64,1084.02,,,,Ten
97,V,,0.0,1085.46,1086.04,,,,Ten
97,V,,0.0,1158.9,1159.82,,,,Ten
97,V,,0.0,1164.84,1165.03,,,,Ten
97,VCV,,0.0,1393.395,1394.595,,,,Ten
97,VCV,,0.0,1396.245,1397.005,,,,Ten
97,CV,,0.0,1401.695,1402.715,,,,Ten
97,V,,0.0,1520.085,1520.555,,,,Ten
97,V,,0.0,1567.486,1568.026,,,,Ten
97,V,,0.0,1684.596,1685.076,,,,Ten
99,V,,0.0,616.68,617.21,,,,Ten
99,CV,,0.0,650.19,650.79,,,,Ten
99,V,,0.0,678.395,678.905,,,,Ten
99,V,2.1681009999999787,1.0,758.965,759.925,Here you go back up back up,757.429692,761.133101,Ten
99,V,,0.0,779.09,779.55,,,,Ten
99,V,2.6317000000000235,1.0,811.935,813.055,What do you see [imitates baby] ,811.419728,814.5667,Ten
99,V,,0.0,838.69,839.54,,,,Ten
99,V,,0.0,849.475,849.715,,,,Ten
99,V,,0.0,902.45,903.27,,,,Ten
99,V,,0.0,939.945,940.385,,,,Ten
99,V,,0.0,950.17,950.57,,,,Ten
99,V,1.793525999999929,1.0,977.845,978.275,There you leave your sock on you leave your sock on,975.741619,979.638526,Ten
99,V,,0.0,981.735,981.985,,,,Ten
99,V,,0.0,986.775,987.485,,,,Ten
99,V,,0.0,1002.995,1003.405,,,,Ten
99,V,,0.0,1005.075,1005.475,,,,Ten
99,V,0.4400469999999359,1.0,1009.44,1011.05,[Imitates baby] [sound effects],1006.288032,1009.880047,Ten
99,V,7.442549999999983,1.0,1038.31,1038.7,[singing],1035.176593,1045.75255,Ten
99,V,5.182549999999992,1.0,1040.57,1040.98,[singing],1035.176593,1045.75255,Ten
99,V,9.272188000000142,1.0,1060.1,1060.5,[singing],1049.401732,1069.372188,Ten
99,V,,0.0,1079.145,1079.415,,,,Ten
99,VC,,0.0,1102.975,1103.235,,,,Ten
99,V,12.612271999999848,1.0,1111.45,1111.87,[singing] can you stand up can you stand up you do it what do you see,1105.29233,1124.062272,Ten
99,VC,,0.0,1153.425,1154.105,,,,Ten
99,V,,0.0,1165.68,1166.14,,,,Ten
99,V,1.3382540000000063,1.0,1182.845,1183.615,What are you thinking yeah,1182.249093,1184.183254,Ten
99,CVCV,,0.0,1184.775,1185.835,,,,Ten
99,V,,0.0,1191.06,1191.74,,,,Ten
99,VCVC,,0.0,1196.865,1197.795,,,,Ten
99,VCV,11.072402000000011,1.0,1210.605,1211.785,Oh the cow has a tag though oh yeah [imitates baby] yes you got it you got it good job,1209.899968,1221.677402,Ten
99,V,7.337402000000111,1.0,1214.34,1215.23,Oh the cow has a tag though oh yeah [imitates baby] yes you got it you got it good job,1209.899968,1221.677402,Ten
99,VCVC,5.007401999999956,1.0,1216.67,1217.81,Oh the cow has a tag though oh yeah [imitates baby] yes you got it you got it good job,1209.899968,1221.677402,Ten
99,V,,0.0,1253.219,1253.689,,,,Ten
99,V,,0.0,1254.429,1255.059,,,,Ten
99,V,6.306184999999914,1.0,1323.219,1323.629,What do you think you want to go get some of those toys raspberries come with me can you do this hey hey can you do this ready [raspberries] [sound effects],1307.743264,1329.525185,Ten
99,V,,0.0,1342.239,1343.209,,,,Ten
99,V,,0.0,1344.009,1344.749,,,,Ten
99,V,,0.0,1346.079,1350.029,,,,Ten
99,V,,0.0,1351.069,1352.829,,,,Ten
99,CV,,0.0,1367.344,1368.344,,,,Ten
99,V,,0.0,1374.424,1375.63,,,,Ten
99,VCV,,0.0,1376.204,1377.89,,,,Ten
99,V,5.168525999999929,1.0,1459.539,1460.059,one two three look oh one two three look,1454.829678,1464.707526,Ten
99,V,,0.0,1491.384,1491.764,,,,Ten
99,V,,0.0,1591.409,1592.009,,,,Ten
99,VCVC,,0.0,1642.774,1643.574,,,,Ten
99,V,,0.0,1766.839,1767.459,,,,Ten
99,VCV,,0.0,1771.404,1772.0,,,,Ten
99,V,,0.0,1776.299,1777.549,,,,Ten
99,VCV,,0.0,1780.219,1781.179,,,,Ten
99,V,,0.0,1786.824,1787.384,,,,Ten
99,V,,0.0,1794.149,1794.409,,,,Ten
99,VCV,,0.0,1797.254,1798.284,,,,Ten
99,V,,0.0,1798.554,1799.234,,,,Ten
99,CVCV,,0.0,1800.149,1801.109,,,,Ten
99,CVCV,,0.0,1802.774,1803.244,,,,Ten
99,VCVC,,0.0,1804.724,1805.814,,,,Ten
101,V,,0.0,605.81,606.95,,,,Ten
101,V,,0.0,622.17,623.28,,,,Ten
101,V,,0.0,698.175,698.625,,,,Ten
101,V,,0.0,706.4,707.99,,,,Ten
101,V,,0.0,732.685,733.295,,,,Ten
101,V,,0.0,748.58,749.16,,,,Ten
101,V,,0.0,750.23,751.01,,,,Ten
101,V,0.2772050000000945,1.0,751.56,751.96,"yeah, go on",750.845043,751.837205,Ten
101,V,,0.0,842.55,843.0,,,,Ten
101,V,,0.0,858.555,858.895,,,,Ten
101,V,,0.0,860.015,860.455,,,,Ten
101,V,,0.0,863.245,863.635,,,,Ten
101,V,1.4666979999999512,1.0,886.21,887.62,Are you tired because you didn't nap very well,885.345599,887.676698,Ten
101,V,,0.0,910.585,911.015,,,,Ten
101,V,,0.0,916.04,916.69,,,,Ten
101,V,,0.0,917.135,917.885,,,,Ten
101,VCV,,0.0,918.67,920.65,,,,Ten
101,V,,0.0,928.53,929.54,,,,Ten
101,V,,0.0,930.075,931.205,,,,Ten
101,V,,0.0,935.05,935.8,,,,Ten
101,V,,0.0,936.145,936.575,,,,Ten
101,V,,0.0,936.79,937.13,,,,Ten
101,V,,0.0,960.1,960.98,,,,Ten
101,V,,0.0,983.16,983.7,,,,Ten
101,V,0.7340770000000703,1.0,1016.02,1017.49,"And there is tigger, you have a tigger at home huh",1013.584939,1016.754077,Ten
101,V,1.7633590000000368,1.0,1018.025,1019.495,Want to go see him? [x2],1017.360934,1019.788359,Ten
101,V,,0.0,1020.03,1021.03,,,,Ten
101,V,,0.0,1043.55,1044.38,,,,Ten
101,V,,0.0,1089.455,1090.865,,,,Ten
101,V,,0.0,1100.94,1101.62,,,,Ten
101,CVCV,,0.0,1156.59,1157.6,,,,Ten
101,V,,0.0,1195.685,1196.565,,,,Ten
101,V,,0.0,1211.055,1212.275,,,,Ten
101,VCVC,,0.0,1212.835,1214.365,,,,Ten
101,CVCV,,0.0,1214.98,1215.94,,,,Ten
101,CVCV,,0.0,1217.66,1219.17,,,,Ten
101,CV,0.3752150000000256,1.0,1219.695,1219.845,Where are you going?,1219.405563,1220.070215,Ten
101,V,,0.0,1235.432,1236.282,,,,Ten
101,V,,0.0,1239.557,1240.247,,,,Ten
101,V,,0.0,1264.902,1265.722,,,,Ten
101,V,,0.0,1443.332,1443.792,,,,Ten
101,V,,0.0,1446.122,1446.602,,,,Ten
101,V,,0.0,1483.842,1484.492,,,,Ten
101,V,,0.0,1509.997,1510.517,,,,Ten
101,V,,0.0,1511.117,1511.307,,,,Ten
101,V,,0.0,1514.172,1514.892,,,,Ten
101,V,,0.0,1558.502,1559.282,,,,Ten
101,V,,0.0,1559.872,1560.012,,,,Ten
101,V,,0.0,1588.042,1588.552,,,,Ten
101,V,,0.0,1594.377,1595.007,,,,Ten
101,V,,0.0,1694.692,1694.922,,,,Ten
101,V,,0.0,1739.657,1740.387,,,,Ten
101,V,,0.0,1761.552,1762.112,,,,Ten
101,V,,0.0,1780.402,1780.842,,,,Ten
101,V,,0.0,1830.512,1831.752,,,,Ten
105,V,,0.0,610.485,611.015,,,,Ten
105,VC,,0.0,620.25,620.83,,,,Ten
105,V,0.9185820000000149,1.0,654.56,655.1,"Can we do in? can we do in? In. In. Good boy, good in.",647.7521,655.478582,Ten
105,V,,0.0,659.54,659.82,,,,Ten
105,CVCV,,0.0,660.93,661.44,,,,Ten
105,V,,0.0,771.245,771.765,,,,Ten
105,V,,0.0,789.865,790.655,,,,Ten
105,V,,0.0,860.41,861.58,,,,Ten
105,V,,0.0,875.915,876.405,,,,Ten
105,CV,,0.0,917.05,917.37,,,,Ten
105,V,,0.0,952.04,953.28,,,,Ten
105,V,,0.0,954.61,954.91,,,,Ten
105,V,,0.0,966.65,967.42,,,,Ten
105,V,,0.0,1050.145,1050.865,,,,Ten
105,CVC,,0.0,1126.409,1127.167,,,,Ten
105,V,,0.0,1131.831,1132.331,,,,Ten
105,V,,0.0,1135.738,1136.381,,,,Ten
105,V,,0.0,1140.13,1141.459,,,,Ten
105,CVC,0.19477699999993092,1.0,1144.265,1144.894,[tickle [x4],1143.611524,1144.459777,Ten
105,CV,,0.0,1180.087,1180.515,,,,Ten
105,V,,0.0,1197.443,1198.086,,,,Ten
105,V,,0.0,1223.857,1224.871,,,,Ten
105,VC,,0.0,1353.569,1354.697,,,,Ten
105,CV,1.141003999999839,1.0,1355.419,1355.89,Oooh,1355.324504,1356.560004,Ten
105,V,1.6477540000000772,1.0,1382.167,1382.782,Oooh soft. [aaah aaah],1379.610367,1383.814754,Ten
105,V,0.28304800000000796,1.0,1394.559,1394.973,[unintelligible],1394.030675,1394.842048,Ten
105,VC,,0.0,1406.284,1407.027,,,,Ten
105,V,,0.0,1408.169,1409.055,,,,Ten
105,V,,0.0,1414.845,1415.23,,,,Ten
105,CV,,0.0,1424.863,1425.449,,,,Ten
105,V,,0.0,1429.394,1429.894,,,,Ten
105,V,,0.0,1432.589,1432.96,,,,Ten
105,V,,0.0,1434.417,1434.917,,,,Ten
105,V,,0.0,1443.923,1444.366,,,,Ten
105,V,,0.0,1448.244,1448.944,,,,Ten
105,V,,0.0,1463.607,1464.265,,,,Ten
105,CVC,,0.0,1475.976,1476.504,,,,Ten
105,V,,0.0,1490.516,1490.859,,,,Ten
105,CVCV,,0.0,1497.044,1498.057,,,,Ten
105,CV,,0.0,1498.708,1499.094,,,,Ten
105,V,,0.0,1503.43,1504.258,,,,Ten
105,V,,0.0,1509.259,1509.588,,,,Ten
105,VCV,,0.0,1513.762,1514.534,,,,Ten
105,VC,,0.0,1515.419,1516.091,,,,Ten
105,V,,0.0,1519.541,1520.155,,,,Ten
105,V,,0.0,1525.999,1526.428,,,,Ten
105,V,,0.0,1527.612,1529.012,,,,Ten
105,V,,0.0,1530.026,1530.712,,,,Ten
105,V,,0.0,1549.525,1549.925,,,,Ten
105,V,,0.0,1553.112,1553.597,,,,Ten
105,VCVC,,0.0,1569.051,1570.38,,,,Ten
105,VC,,0.0,1574.36,1576.118,,,,Ten
105,V,,0.0,1595.948,1596.348,,,,Ten
105,V,,0.0,1600.16,1600.646,,,,Ten
105,V,,0.0,1618.816,1619.145,,,,Ten
105,V,,0.0,1621.055,1621.384,,,,Ten
105,V,,0.0,1626.619,1626.99,,,,Ten
105,V,,0.0,1630.016,1630.643,,,,Ten
105,V,,0.0,1631.387,1631.887,,,,Ten
105,V,,0.0,1636.48,1636.866,,,,Ten
105,V,,0.0,1643.406,1644.306,,,,Ten
105,VCV,,0.0,1644.998,1645.984,,,,Ten
105,V,,0.0,1647.537,1647.851,,,,Ten
105,V,,0.0,1654.09,1654.476,,,,Ten
105,CV,,0.0,1655.426,1657.169,,,,Ten
105,VCV,,0.0,1659.597,1660.068,,,,Ten
105,CV,,0.0,1673.025,1673.285,,,,Ten
105,CV,,0.0,1673.639,1673.939,,,,Ten
105,CV,,0.0,1684.141,1684.684,,,,Ten
105,V,,0.0,1685.685,1686.513,,,,Ten
105,V,,0.0,1706.208,1706.851,,,,Ten
105,V,,0.0,1731.798,1733.127,,,,Ten
105,V,,0.0,1735.033,1736.219,,,,Ten
105,CV,,0.0,1758.482,1758.982,,,,Ten
105,V,,0.0,1782.098,1782.941,,,,Ten
106,CVCV,,0.0,616.38,617.05,,,,Ten
106,VCV,,0.0,639.24,639.72,,,,Ten
106,VCV,,0.0,651.835,652.175,,,,Ten
106,V,,0.0,666.96,667.11,,,,Ten
106,VC,,0.0,668.5,668.84,,,,Ten
106,CV,,0.0,670.205,670.375,,,,Ten
106,VCV,,0.0,671.395,671.885,,,,Ten
106,V,,0.0,672.515,672.775,,,,Ten
106,VCV,,0.0,678.04,678.3,,,,Ten
106,VCVC,,0.0,682.065,682.605,,,,Ten
106,VCVC,,0.0,683.86,684.31,,,,Ten
106,VC,,0.0,685.25,685.49,,,,Ten
106,VCV,,0.0,686.64,686.93,,,,Ten
106,V,,0.0,687.96,688.11,,,,Ten
106,CV,,0.0,693.06,693.3,,,,Ten
106,V,,0.0,695.105,695.225,,,,Ten
106,VCV,,0.0,696.65,697.26,,,,Ten
106,VCV,,0.0,698.83,699.17,,,,Ten
106,VCV,,0.0,700.675,701.175,,,,Ten
106,V,,0.0,706.87,707.0,,,,Ten
106,CVCV,2.0161399999999503,1.0,714.83,715.39,hm are there are more things aover there what is over ther   ,712.763393,716.84614,Ten
106,VC,,0.0,717.55,717.88,,,,Ten
106,VCV,,0.0,719.73,720.1,,,,Ten
106,V,1.3431209999999965,1.0,722.34,722.78,hm what yeah,720.993692,723.683121,Ten
106,C,,0.0,724.625,724.825,,,,Ten
106,CVC,,0.0,727.98,728.59,,,,Ten
106,CV,1.695846999999958,1.0,735.24,735.43,what di you find did you find a ball you found a ball,731.232963,736.935847,Ten
106,CVCV,,0.0,740.34,741.49,,,,Ten
106,V,4.020244000000048,1.0,742.28,742.58,yeah it is a ball did you find a ball,741.796261,746.300244,Ten
106,CV,1.315244000000007,1.0,744.985,745.695,yeah it is a ball did you find a ball,741.796261,746.300244,Ten
106,V,0.6365069999999378,1.0,765.235,765.365,yeah oops,763.959745,765.871507,Ten
106,CV,,0.0,768.025,768.355,,,,Ten
106,CV,,0.0,770.355,770.625,,,,Ten
106,CV,,0.0,771.935,772.245,,,,Ten
106,V,,0.0,773.655,774.075,,,,Ten
106,CV,,0.0,777.64,777.86,,,,Ten
106,V,,0.0,793.495,793.775,,,,Ten
106,CV,,0.0,798.19,799.13,,,,Ten
106,V,,0.0,805.815,805.945,,,,Ten
106,V,,0.0,806.955,807.245,,,,Ten
106,V,,0.0,808.745,808.905,,,,Ten
106,VCV,,0.0,810.57,811.01,,,,Ten
106,CV,,0.0,814.255,814.425,,,,Ten
106,V,,0.0,816.025,816.685,,,,Ten
106,V,,0.0,817.67,817.91,,,,Ten
106,V,,0.0,818.535,818.705,,,,Ten
106,V,,0.0,819.835,820.015,,,,Ten
106,V,,0.0,827.14,827.28,,,,Ten
106,V,,0.0,833.635,833.875,,,,Ten
106,VCV,1.4357680000000528,1.0,866.31,866.73,do you like that red ring it is a red ring,863.630618,867.745768,Ten
106,V,,0.0,880.795,881.175,,,,Ten
106,V,2.0241019999999708,1.0,883.77,883.92,nice job lou  lou,881.225314,885.794102,Ten
106,V,,0.0,895.62,896.01,,,,Ten
106,CV,,0.0,897.84,898.0,,,,Ten
106,V,,0.0,902.445,902.785,,,,Ten
106,CVCV,,0.0,928.46,928.89,,,,Ten
106,V,,0.0,932.64,932.99,,,,Ten
106,VCV,,0.0,934.11,934.55,,,,Ten
106,V,,0.0,935.795,936.045,,,,Ten
106,VCV,,0.0,936.985,937.345,,,,Ten
106,CVCV,,0.0,975.45,975.81,,,,Ten
106,CVCV,,0.0,982.045,982.435,,,,Ten
106,VCV,,0.0,984.125,984.715,,,,Ten
106,VCV,2.2615789999999834,1.0,992.665,993.015,[unintelligible] say peek-a-boo,992.658387,994.926579,Ten
106,CV,,0.0,996.145,996.605,,,,Ten
106,V,,0.0,1012.33,1012.51,,,,Ten
106,CVCV,,0.0,1013.835,1014.215,,,,Ten
106,CV,,0.0,1019.66,1019.74,,,,Ten
106,CV,,0.0,1021.035,1021.155,,,,Ten
106,VCV,,0.0,1022.85,1023.29,,,,Ten
106,VC,1.208498999999847,1.0,1028.065,1028.695,want to go over it again look ready peek-a-boo,1024.348281,1029.273499,Ten
106,CVCV,,0.0,1029.915,1030.865,,,,Ten
106,CV,,0.0,1035.205,1035.355,,,,Ten
106,VCV,,0.0,1038.945,1039.515,,,,Ten
106,CVCV,0.2103469999999561,1.0,1048.44,1049.3,[laughter],1047.840278,1048.650347,Ten
106,VCV,,0.0,1065.037,1065.407,,,,Ten
106,CVCV,,0.0,1066.477,1066.867,,,,Ten
106,CV,,0.0,1070.037,1070.167,,,,Ten
106,CV,,0.0,1072.417,1072.627,,,,Ten
106,VCV,1.9362149999999474,1.0,1075.747,1076.157,yeah you got the ball again yeah,1073.438454,1077.683215,Ten
106,VCV,,0.0,1081.807,1082.237,,,,Ten
106,CV,,0.0,1083.107,1083.337,,,,Ten
106,CV,,0.0,1093.297,1093.557,,,,Ten
106,V,0.4292290000000776,1.0,1096.242,1096.502,it is good is it good,1094.467842,1096.671229,Ten
106,V,,0.0,1098.117,1098.297,,,,Ten
106,VCV,,0.0,1100.142,1100.612,,,,Ten
106,CV,0.3580859999999575,1.0,1101.692,1101.932,[imiation],1101.499239,1102.050086,Ten
106,V,,0.0,1122.747,1123.107,,,,Ten
106,VC,,0.0,1124.842,1125.902,,,,Ten
106,V,0.4930940000001556,1.0,1129.877,1130.227,hey bubba,1129.722039,1130.370094,Ten
106,V,,0.0,1136.987,1137.477,,,,Ten
106,VCV,,0.0,1138.807,1139.157,,,,Ten
106,V,,0.0,1141.297,1141.647,,,,Ten
106,V,,0.0,1143.467,1143.627,,,,Ten
106,VCV,,0.0,1144.762,1145.162,,,,Ten
106,CVCV,,0.0,1148.137,1148.717,,,,Ten
106,CV,,0.0,1149.832,1150.182,,,,Ten
106,V,,0.0,1158.072,1158.302,,,,Ten
106,VCV,,0.0,1164.752,1165.262,,,,Ten
106,V,,0.0,1203.082,1203.442,,,,Ten
106,V,,0.0,1260.637,1261.467,,,,Ten
106,V,,0.0,1284.777,1285.137,,,,Ten
106,V,,0.0,1294.792,1295.002,,,,Ten
106,V,,0.0,1306.142,1306.372,,,,Ten
106,CV,,0.0,1315.682,1315.882,,,,Ten
106,CV,,0.0,1325.607,1325.867,,,,Ten
106,CVCV,,0.0,1339.272,1339.812,,,,Ten
106,CV,,0.0,1344.537,1344.777,,,,Ten
106,V,0.3054749999998876,1.0,1353.352,1353.552,are you going to put it in hit it,1351.907727,1353.657475,Ten
106,VCV,,0.0,1362.167,1362.517,,,,Ten
106,V,,0.0,1364.187,1364.537,,,,Ten
106,V,,0.0,1371.137,1371.267,,,,Ten
106,V,,0.0,1372.877,1373.077,,,,Ten
106,CV,,0.0,1388.692,1388.852,,,,Ten
106,CV,,0.0,1401.767,1401.967,,,,Ten
106,CV,,0.0,1419.692,1419.922,,,,Ten
106,VCV,,0.0,1426.342,1426.792,,,,Ten
106,V,,0.0,1443.852,1444.192,,,,Ten
106,V,,0.0,1519.567,1519.727,,,,Ten
106,CV,,0.0,1522.752,1522.952,,,,Ten
106,VCV,,0.0,1524.717,1525.337,,,,Ten
106,V,,0.0,1527.652,1527.922,,,,Ten
106,CV,,0.0,1538.3,1538.413,,,,Ten
106,V,,0.0,1539.649,1539.92,,,,Ten
106,CV,,0.0,1550.855,1551.021,,,,Ten
106,CV,,0.0,1552.646,1552.756,,,,Ten
106,CVCV,,0.0,1553.815,1554.29,,,,Ten
106,V,,0.0,1562.191,1562.278,,,,Ten
106,VCV,,0.0,1584.628,1585.033,,,,Ten
106,V,,0.0,1588.14,1588.606,,,,Ten
106,VCV,,0.0,1590.469,1590.772,,,,Ten
106,VCV,,0.0,1594.801,1594.924,,,,Ten
106,V,,0.0,1601.615,1601.708,,,,Ten
106,V,,0.0,1603.844,1604.354,,,,Ten
106,VCV,,0.0,1615.194,1615.631,,,,Ten
106,VC,,0.0,1619.773,1620.096,,,,Ten
106,CV,,0.0,1623.02,1623.169,,,,Ten
106,CV,,0.0,1624.288,1624.448,,,,Ten
106,CVCV,,0.0,1626.487,1626.829,,,,Ten
106,CV,,0.0,1636.887,1637.251,,,,Ten
106,V,,0.0,1639.524,1639.591,,,,Ten
106,V,,0.0,1644.762,1644.964,,,,Ten
106,CV,,0.0,1647.741,1647.878,,,,Ten
106,CVCV,,0.0,1661.259,1661.492,,,,Ten
106,CVCV,,0.0,1662.829,1663.173,,,,Ten
106,V,,0.0,1668.668,1668.828,,,,Ten
106,VC,,0.0,1672.626,1673.002,,,,Ten
106,V,,0.0,1674.219,1675.539,,,,Ten
106,V,,0.0,1688.033,1688.141,,,,Ten
106,V,,0.0,1690.946,1691.378,,,,Ten
106,V,,0.0,1696.081,1696.169,,,,Ten
106,CVCV,,0.0,1708.101,1708.517,,,,Ten
106,CV,,0.0,1709.516,1709.647,,,,Ten
106,V,,0.0,1710.102,1710.233,,,,Ten
106,CV,,0.0,1711.296,1711.652,,,,Ten
106,V,,0.0,1713.402,1713.489,,,,Ten
106,V,,0.0,1716.4,1716.908,,,,Ten
106,V,,0.0,1718.52,1718.75,,,,Ten
106,VC,,0.0,1720.807,1721.568,,,,Ten
106,VC,,0.0,1722.362,1722.639,,,,Ten
106,V,,0.0,1724.256,1724.405,,,,Ten
106,V,,0.0,1725.839,1726.073,,,,Ten
106,V,,0.0,1728.545,1728.731,,,,Ten
106,CVCV,,0.0,1735.648,1736.027,,,,Ten
106,CV,,0.0,1746.538,1746.769,,,,Ten
106,CVCV,,0.0,1747.684,1748.109,,,,Ten
106,V,,0.0,1749.247,1749.466,,,,Ten
106,CV,,0.0,1751.076,1751.266,,,,Ten
106,CV,,0.0,1771.655,1771.76,,,,Ten
106,VCV,,0.0,1773.402,1773.708,,,,Ten
106,VCV,,0.0,1774.561,1774.777,,,,Ten
106,V,,0.0,1777.18,1777.405,,,,Ten
106,V,,0.0,1787.154,1787.353,,,,Ten
113,V,6.278467999999975,1.0,848.41,848.71,[sound effects],848.343801,854.688468,Ten
113,V,,0.0,940.97,942.13,,,,Ten
113,V,,0.0,944.59,944.86,,,,Ten
113,V,2.5304310000000214,1.0,958.115,958.575,ahhh there it goes [laughs] there it goes there it goes,952.297184,960.645431,Ten
113,V,,0.0,961.535,961.795,,,,Ten
113,V,,0.0,970.625,971.375,,,,Ten
113,CV,,0.0,972.73,972.95,,,,Ten
113,V,,0.0,978.45,978.75,,,,Ten
113,V,,0.0,979.39,979.66,,,,Ten
113,V,,0.0,996.955,997.465,,,,Ten
113,V,,0.0,1003.13,1003.38,,,,Ten
113,V,,0.0,1004.275,1004.525,,,,Ten
113,V,,0.0,1006.68,1007.09,,,,Ten
113,V,,0.0,1050.544,1050.844,,,,Ten
113,CV,,0.0,1052.644,1052.904,,,,Ten
113,CVC,,0.0,1062.104,1064.064,,,,Ten
113,CV,,0.0,1080.594,1080.994,,,,Ten
113,V,,0.0,1086.754,1087.334,,,,Ten
113,V,,0.0,1119.264,1120.304,,,,Ten
113,V,,0.0,1121.974,1122.284,,,,Ten
113,V,,0.0,1123.149,1123.459,,,,Ten
