onset,offset,transcript,sub,tier
807.265231,808.889391,Wow there it goes,85,CG
812.368361,814.444211,Good job yay,85,CG
826.265021,827.610479,Well that is kind of good,85,CG
836.653879,839.296744,I got it got it,85,CG
862.659662,872.933195,What else is in there I see it I see it put your ball in there put your ball in the box,85,CG
884.110108,888.713496,Ball you want to give mommy the ball give mommy ball,85,CG
891.375581,894.287537,Your ball Is this [baby name] ball,85,CG
902.514052,906.86757,Yes can you tell me more can you tell me more,85,CG
913.517977,913.912004,Get it,85,CG
916.968116,919.908903,Did you get it uh oh uh oh,85,CG
931.614388,932.191013,Can you get it,85,CG
934.564785,937.938041,Good job yay,85,CG
943.166106,949.778072,Mommy has it say please please I am going to get you I am going to get you ,85,CG
953.170548,953.872109,Good job,85,CG
956.159387,956.784064,Good job,85,CG
978.138406,981.136855,yay oh ouch did you bark,85,CG
983.971928,984.269851,hi,85,CG
991.602597,992.630911,What do you see ,85,CG
995.071957,997.820535,Elmo and Grover,85,CG
1000.040541,1003.02938,Elmo grover elmo yeah,85,CG
1007.824977,1008.5842,Grover,85,CG
1011.284726,1012.255378,Big bird,85,CG
1016.157207,1023.499564,Uh oh uh oh where is it can you reach it [kiss],85,CG
1029.765554,1037.79025,yay yay [baby name] yay,85,CG
1086.793755,1089.715321,Where is Pooh hi,85,CG
1092.415848,1098.96054,ouch ouch ouch you can give me uh oh where is your ball go get it,85,CG
1102.958473,1104.28471,yay,85,CG
1114.94266,1118.911762,Hi [baby name] how are you it is good to see you,85,CG
1121.583457,1122.957746,Can you come help me hide,85,CG
1127.849447,1128.387631,Bye bye,85,CG
1131.088157,1131.607119,Uh oh,85,CG
1138.987918,1143.802736,Uh oh there we go [baby name] where did he go where is Pooh,85,CG
1148.99236,1149.45366,Peek,85,CG
1177.400746,1178.275294,Hi,85,CG
1187.828046,1188.942854,Do you want to try this again,85,CG
1202.080291,1203.896659,Oh almost try again,85,CG
1208.993333,1211.04968,Yay,85,CG
1215.042806,1220.12684,Put the ball good job can you put the ball on top yay,85,CG
1222.214187,1226.616216,Do it again yay good job [baby name],85,CG
1236.143614,1238.840632,Come here I got an idea let us look,85,CG
1241.186314,1243.903999,It does not quite fit that is too bad,85,CG
1246.539017,1249.969706,Where is the ball there it is,85,CG
1275.451877,1279.399237,Look at those is that the blue,85,CG
1310.502778,1320.980849,Look at the green one I see you in there hi [laughs] hello [laughs],85,CG
1324.731874,1346.421686,Hi there you are can you see mommy peek [laughs] oh kay hi [baby name] hi sweet boy you are so cute you want my glasses too hi mommy look different,85,CG
1353.417399,1354.078737,Hello,85,CG
1356.651754,1363.161798,Let us look this way let us try it this way hi let us do both these two hello,85,CG
1368.927836,1380.532248,[Baby name] [baby name] I see you I see you I see you look I see you in there I see you in there,85,CG
1391.268653,1392.157325,Let us see,85,CG
1396.487021,1397.437694,See what we can do,85,CG
1400.620382,1406.334754,[baby name] look [baby name] see this look where is Pooh,85,CG
1409.713776,1416.885158,Look here I am peekaboo yeah where is he,85,CG
1421.597189,1424.304541,peekaboo peek,85,CG
1445.126347,1449.983046,Hi I see you [laughs] you are so cute,85,CG
1455.160081,1460.037447,Hello peek hi you are so sweet,85,CG
1468.872506,1473.512204,Good job yay now let us build this back up,85,CG
1497.496031,1498.705039,Close try again,85,CG
1501.557058,1505.349417,Oh almost let us move it closer,85,CG
1511.890461,1514.794147,[laughs] ta da,85,CG
1527.6489,1532.443598,hello [baby name] hello hello hello [laughs],85,CG
1534.995949,1538.540306,Hello how are you,85,CG
1540.792988,1544.513013,[singing] [laughs],85,CG
1547.964369,1557.419432,you okay you okay you want to talk to it too say hello hello,85,CG
1560.746788,1561.273792,Hello,85,CG
1583.366606,1585.96029,I am sorry I am sorry,85,CG
1591.147658,1592.211999,Hello,85,CG
1594.268346,1595.839023,Hello,85,CG
1598.443041,1605.976091,You want to talk hello say hi look ,85,CG
1609.73745,1610.357454,Hello,85,CG
1613.26114,1614.108479,Say hi,85,CG
1616.640162,1617.807837,Say hi peekaboo,85,CG
1621.465861,1627.045899,Hi bonk whee whee,85,CG
1634.785617,1635.818958,There is the ball,85,CG
1643.982346,1650.296055,Ball [parent recasting],85,CG
1658.841778,1664.690484,Look it who is that hi look I see [baby name] and mommy,85,CG
1668.916846,1672.533537, I see [baby name] and mommy there you are,85,CG
1697.38537,1702.469404,Oh what happens if you throw the ball at those toys they make sound,85,CG
1710.963461,1712.709806,yay,85,CG
1715.220823,1716.646832,Yay you got it,85,CG
1721.844534,1722.815874,Is that what you wanted,85,CG
1727.548572,1730.483258,You found it you found it,85,CG
1737.840641,1738.71898,You wanted that out,85,CG
1749.569053,1753.878082,Here turn it this way now try try again,85,CG
1758.352445,1763.922149,Yay you got it all by yourself good job,85,CG
1774.637887,1780.290259,Well that is fun what is this do you make sound and turn,85,CG
1798.487381,1799.448387,Good job,85,CG
602.015603,603.822361,(other),85,CG
620.832795,622.947086,(voc),85,CG
632.653605,634.777507,(voc),85,CG
643.955453,647.655462,(voc),85,CG
683.108283,684.492182,(other),85,CG
752.437815,752.822231,(other),85,CG
780.557888,787.967518,(voc),85,CG
795.242602,795.540525,(voc),85,CG
841.805062,846.514165,(voc),85,CG
850.387162,851.146385,(voc),85,CG
852.405349,853.80847,(voc),85,CG
858.632898,862.861481,(voc),85,CG
879.900746,882.755039,(voc),85,CG
890.010902,891.481296,(voc),85,CG
894.864162,901.428075,(voc),85,CG
958.686926,967.432404,(voc),85,CG
968.691368,970.219424,(voc),85,CG
982.376599,982.828288,(voc),85,CG
985.701802,987.681548,(voc),85,CG
988.911681,989.834281,(voc),85,CG
1004.836138,1005.777959,(voc),85,CG
1053.051589,1066.035259,(voc),85,CG
1089.715321,1092.262081,(voc),85,CG
1100.075349,1102.910421,(voc),85,CG
1124.975933,1127.705291,(voc),85,CG
1158.170306,1162.341226,(voc),85,CG
1170.846443,1176.122561,(voc),85,CG
1180.706729,1181.244912,(other),85,CG
1237.13562,1237.579957,(voc),85,CG
1250.724045,1253.545064,(voc),85,CG
1255.580744,1256.324749,(voc) ,85,CG
1257.812759,1261.367449,(voc),85,CG
1269.685838,1271.886853,(voc),85,CG
1316.496152,1316.826821,(voc),85,CG
1326.550553,1326.881221,(voc),85,CG
1328.782568,1329.051236,(other),85,CG
1337.648627,1338.134297,(voc),85,CG
1354.347405,1355.473746,(voc),85,CG
1533.332271,1533.621606,(voc),85,CG
1536.029289,1537.21763,(other),85,CG
1538.653973,1539.346311,(voc),85,CG
1541.970996,1542.632333,(voc),85,CG
1551.12639,1551.51906,(voc),85,CG
1567.618501,1569.178844,(voc),85,CG
1634.268947,1634.888951,(voc),85,CG
1636.624963,1637.792637,(voc),85,CG
1642.742337,1644.530016,(voc),85,CG
1647.878038,1649.138713,(other),85,CG
1656.816432,1657.767105,(voc),85,CG
1681.337596,1684.602951,(voc),85,CG
1685.677625,1688.591644,(voc),85,CG
0.0,2.327584,over here hi [unintelligible] hi,87,CG
5.867452,7.200964,did you find that fun toy,87,CG
13.213891,15.153545,time you did it ta da,87,CG
15.056562,15.589967,(other),87,CG
16.753759,17.52962,ta da,87,CG
30.816248,31.446636,(voc),87,CG
32.949867,34.137905,what happened there,87,CG
38.841565,39.181005,[unintelligible],87,CG
44.539298,47.230568,woah that is heavy that heavy,87,CG
51.522051,51.861491,(other),87,CG
54.358795,56.419677,no he did not i guess not,87,CG
63.717624,66.457385,how does it taste how does it taste honey,87,CG
66.578613,69.463848,(other),87,CG
70.094236,71.573222,let me see it [x2],87,CG
73.48863,74.700913,does it roll around,87,CG
91.697129,97.394861,ah bless you [x2] what about this one huh baby princess,87,CG
104.377615,105.541407,peek-a-boo,87,CG
107.626535,115.870063,here you go [x2] ooh that one is cool too huh you going to make it on both,87,CG
117.130838,120.137301,(other),87,CG
125.059172,125.859279,ta da,87,CG
128.405075,128.696023,(other),87,CG
130.296237,130.611431,(otheR),87,CG
132.260137,132.672313,(voc),87,CG
134.951406,136.090953,(other),87,CG
136.672849,139.41261,ooh that is hard to call with two of them in your hand,87,CG
140.624893,141.59472,(other),87,CG
146.492346,146.953013,(other),87,CG
154.929839,155.414753,(voc),87,CG
155.026822,156.699773,[name] let me see your hand,87,CG
161.306451,161.936838,is that crunchy ,87,CG
164.264423,166.301059,where are we [x2],87,CG
174.205148,175.902345,where did that come from,87,CG
178.108701,179.393722,oh where did it go,87,CG
183.709451,185.091454,moo topple,87,CG
189.164727,189.455675,(other),87,CG
192.292419,194.256318,(other),87,CG
196.511165,197.190044,you hear that one,87,CG
203.809112,204.803185,shake [x4],87,CG
212.852748,213.701346,oh you snuggle in it,87,CG
216.562336,217.119986,want to shake it,87,CG
222.017612,224.830109,I am going to get you going to get you,87,CG
227.01222,227.73959,(voc),87,CG
249.900133,258.846786,where are you going where are you going to go natalie princess hey come back,87,CG
265.296135,266.047751,come and get me,87,CG
270.145269,271.236324,topple,87,CG
278.752482,279.892029,natalie,87,CG
284.910883,285.129094,come on,87,CG
286.001938,286.389869,(other),87,CG
289.323595,289.735771,(otheR),87,CG
300.112919,303.434576,look at that is there a doggy is there a puppy,87,CG
313.205581,315.775622,you find the doggy underneath look there is a puppy,87,CG
319.170016,319.994369,is that a cow,87,CG
326.734666,328.528845,(voc),87,CG
328.019686,329.692638,woo topple,87,CG
334.372052,334.784229,(other),87,CG
352.071392,352.726025,want to get this one,87,CG
357.259966,360.048218,peek-a-boo I see you,87,CG
364.824615,365.770196,peek-a-boo,87,CG
377.529347,380.220616,you got it [x2],87,CG
385.360699,388.415653,there is a cow [x2] and a dog,87,CG
400.659717,401.678035,what does it say,87,CG
437.149452,442.580483,(Voc),87,CG
439.549774,440.155916,mama,87,CG
442.580483,446.45979,yeah what do you see do you see lots of fun toys ,87,CG
447.211406,457.030903,[singinig,87,CG
460.01312,464.571307,(voc),87,CG
465.419905,466.632189,Oh i love you,87,CG
466.632189,467.286822,(voc),87,CG
468.620334,469.444687,where are you going to go ,87,CG
474.536278,475.239402,can you clap,87,CG
477.833689,479.797588,yay natalie,87,CG
486.756096,487.168272,(other),87,CG
502.612765,504.552419,you called it [x2],87,CG
518.784628,522.106285,you got [unintelligible] this is a good snuggle,87,CG
527.925246,528.579879,(voc),87,CG
528.046474,532.192484,aww snuggles you got such good snuggles ,87,CG
546.109499,547.927924,excuse you  going to get you get you get you get you get you i am going to get  you get you get you get you get you i am going to get you get you get you,87,CG
546.109499,546.885361,(other),87,CG
558.111106,558.571774,(other),87,CG
560.365954,567.760883,I am going to get you get you get you [x2],87,CG
562.596555,564.099787,(other),87,CG
565.966704,567.469935,(other),87,CG
569.288361,572.949457,I am going to get you get you get ,87,CG
571.276506,571.664437,(other),87,CG
576.586308,583.059902,I am going to get you get you get you I got you got you,87,CG
578.550207,578.986629,(other),87,CG
584.635871,586.163348,(voc),87,CG
586.478542,587.32714,are you sure,87,CG
597.0739,597.777024,where did it go,87,CG
599.59545,600.419803,whre did it go,87,CG
607.766241,609.00277,oh you want them both again,87,CG
618.361599,619.695111,ta da you got them both,87,CG
626.677865,627.259761,squeak squeak ,87,CG
632.666545,633.466653,squeak squeak,87,CG
644.789381,645.250049,come back,87,CG
647.456405,664.501112,you come to play with mom should we fly zoom zoom are you going to drol right on my face please do not drool right on my face zoom zoom zoom zoom zoomm ,87,CG
665.398202,667.434838,(other),87,CG
670.465547,671.750567,(Voc),87,CG
673.059834,674.150889,are yiou srure,87,CG
673.059834,673.811449,(voc),87,CG
678.078688,682.006486,oh snuggles i love you such a good snuggles,87,CG
680.042587,680.575992,(voc),87,CG
683.897649,685.085687,(voc),87,CG
686.055513,691.389561,(voc),87,CG
695.778028,696.893329,you see those shiny lights,87,CG
702.591061,704.070047,woah you doing doing the stand up for me,87,CG
704.16703,706.373386,(voc),87,CG
707.537178,710.373922,hi hello,87,CG
711.271012,714.059264,(voc),87,CG
714.374457,716.386848,should we do patty cake we did patty cake,87,CG
718.253765,733.140607,patty cake bakers man bake me a cake as you can plate as fast as you can flat it and and glue it and mark it with a B and toss it in the oven for baby and me ,87,CG
742.537234,744.279939,you got me [x2],87,CG
750.18577,756.236826,give me five yeah yeah good job give me fives,87,CG
761.077671,763.159235,oop you get a bawk ,87,CG
765.918516,771.679122,(voc),87,CG
772.211615,776.907235,what does that mean what are these funny things you are wearing ,87,CG
779.279249,781.74808,you are wearing overalls they are called overalls,87,CG
798.30377,801.159869,give me five [x2],87,CG
808.856813,811.083602,peek-a-boo i see you  ,87,CG
813.407207,814.375376,i see you,87,CG
817.086249,821.830278,thank you peek-a-boo you are going to fall,87,CG
828.074968,831.1247,peek-a-boo peek-a-boo i see you,87,CG
831.1247,832.189686,(voc),87,CG
832.915813,835.771912,peek-a-boo [x2],87,CG
837.756658,853.34418,peek-a-boo good job oh thanks peek-a-boo i see my natalie hi i see you through the hole oh good job,87,CG
845.744053,846.905855,(voc),87,CG
851.359433,852.327602,(voc),87,CG
861.912475,865.639926,peek-a-boo [x3],87,CG
863.558363,865.446292,(other),87,CG
870.964856,873.288461,(voc),87,CG
875.708884,887.08487,where is natalie [x2] peek-a-boo where is my natalie peek-a-boo where is natalie peek-a-boo where is natalie peek-a-boo,87,CG
891.296405,902.866025,I can see you i am going to get get you get you get you I am going to get you get you get you I am going to get you get you get you get you get you  ,87,CG
898.65449,899.719476,(other),87,CG
912.160448,913.080208,is that a fun toy,87,CG
918.937631,919.373307,you done,87,CG
922.616673,924.068927,(voc),87,CG
933.314941,937.429659,is that not a funny star give me fives ,87,CG
944.739336,952.775138,(voc ,87,CG
953.259223,954.082167,are you sure,87,CG
957.373941,959.842772,fives fives good job,87,CG
962.166378,964.199533,you find my ponytail holders ,87,CG
968.943561,970.008547,good job,87,CG
977.463449,978.867294,(voc),87,CG
1000.55428,1002.200167,(voc),87,CG
1013.67297,1016.141801,you found it good job,87,CG
1018.465407,1023.887153,you get that one you have to pull it harder good job good job natalie,87,CG
1040.926928,1041.314196,(other),87,CG
1047.800928,1048.38183,you got it,87,CG
1058.644421,1059.418957,(voc),87,CG
1061.742562,1064.066168,there is one [x2],87,CG
1080.186182,1082.558196,good job got all of them ,87,CG
1098.436168,1099.501154,was it scratchy,87,CG
1101.582718,1102.550887,scratchy,87,CG
1116.395704,1118.38045,scratch want to scratch it scatch,87,CG
1125.302859,1127.529648,where are we going where are you going,87,CG
1162.916226,1166.208,your foot stuck you got your foot stuck huh,87,CG
1176.083324,1176.809451,there it is ,87,CG
1178.455338,1184.167536,scratchy you want to try it ooh scratchy huh,87,CG
1196.22124,1196.802141,(voc),87,CG
1205.999747,1208.274944,you are stuck [x2],87,CG
1222.603846,1223.039522,(voc),87,CG
1233.302114,1234.076649,here you go,87,CG
1247.050114,1248.647593,try to knock that tower over ,87,CG
1256.199311,1257.312706,you got them all,87,CG
1265.977818,1267.47848,I see you ,87,CG
1269.318002,1269.898903,(voc),87,CG
1270.91548,1273.577945,I see you peek-a-boo,87,CG
1273.577945,1273.868396,(voc),87,CG
1278.079931,1279.871044,(voc),87,CG
1286.067326,1287.906847,(voc),87,CG
1287.035495,1288.197298,peek-a-boo,87,CG
1293.812678,1295.410157,(voc),87,CG
1305.333889,1309.835875,(Voc),87,CG
1313.611734,1317.871678,I see natalie peek-a-boo peek-a-boo,87,CG
1317.484411,1319.614382,(voc),87,CG
1322.51889,1327.940636,wehre is mom peek-a-boo look,87,CG
